Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Slovenia,SVN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.079999924,7.873000145,8.510000229,8.239999771,7.150000095,6.907999992,6.646999836,7.388999939,7.323999882,6.918000221,5.68200016,5.921999931,6.479000092,6.012000084,6.506000042,5.949999809,4.81799984,4.370999813,5.856999874,7.236000061,8.166000366,8.840000153,10.10200024,9.668000221,8.961999893,8,6.56400013,5.107999802,4.195000172,3.802000046
Sweden,SWE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.243000031,5.722000122,9.329999924,9.579999924,8.897000313,9.546999931,10.35900021,8.940999985,7.606999874,5.46600008,4.730000019,4.965000153,5.554999828,6.69299984,7.486000061,7.065999985,6.160999775,6.235000134,8.350999832,8.609999657,7.803999901,7.975999832,8.052000046,7.953000069,7.43200016,6.989999771,6.717999935,6.346000195,6.475999832,6.673999786
Eswatini,SWZ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.32500076,21.42000008,21.60499954,21.63899994,21.64999962,22.09900093,22.5,23.10400009,23.82799911,24.42000008,25.05400085,25.82799911,26.50099945,27.04899979,27.55999947,27.88400078,28.23999977,27.44499969,27.4470005,26.91799927,26.24200058,25.59799957,24.97100067,24.18700027,23.45499992,22.71800041,22.53800011,22.36100006,22.08300018,21.97100067
Sint Maarten (Dutch part),SXM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.75,7.046000004,7.400000095,7.5,7.199999809,7.302000046,7.375999928,7.459000111,7.599999905,9.498999596,11.63000011,10.98499966,10.27999973,9.593999863,8.913999557,8.170000076,8.420000076,10.93999958,8.140000343,8.609999657,8.61400032,8.630999565,8.652999878,8.581000328,8.531000137,8.468999863,8.362000465,8.256999969,8.369999886,8.447999954
Turks and Caicos Islands,TCA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.666000009,0.676999986,0.699999988,0.745999992,0.788999975,0.838,0.879000008,0.924000025,0.989000022,1.031000018,1.080000043,1.154999971,1.212000012,1.241999984,1.264000058,1.248000026,1.238999963,1.26699996,1.470999956,1.570000052,1.633000016,1.703999996,1.781000018,1.800999999,1.832999945,1.855999947,1.84800005,1.838000059,1.891000032,1.942999959
East Asia & Pacific (IDA & IBRD countries),TEA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.377102031,2.350011423,2.642089471,2.831745393,2.940061631,3.063342831,3.210014725,3.369638938,3.454826676,3.410337471,3.844589625,4.162991737,4.413045263,4.405551913,4.479117664,4.377210693,4.351625772,4.434609878,4.410741257,4.163787856,4.156131503,4.078713468,4.090210988,4.070498461,4.1282632,4.041624858,3.967300691,3.869544351,3.91277164,3.969032353
Europe & Central Asia (IDA & IBRD countries),TEC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.938946064,6.264577502,6.985990194,8.44441822,9.502390171,10.08218066,10.73619183,11.59421128,11.99186274,11.22808169,10.81197363,10.6516476,10.37922441,10.09428086,9.421832197,8.617616081,7.520754756,7.278867332,8.946889525,8.569517155,8.032687811,7.560255234,7.618646307,7.676738891,7.643414778,7.471683932,7.125450737,6.700274423,6.994651235,6.860254839
Togo,TGO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.223999977,4.282999992,4.40199995,4.423999786,4.429999828,4.447000027,4.431000233,4.425000191,4.485000134,4.460999966,4.456999779,4.524000168,4.53000021,4.467999935,4.389999866,4.229000092,3.569999933,3.049999952,2.796000004,2.39199996,1.981999993,2.052000046,2.127000093,2.161000013,2.203999996,2.174999952,2.125999928,2.078999996,2.038000107,2.005000114
Thailand,THA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.630000114,1.350000024,1.49000001,1.347000003,1.100000024,1.07099998,0.873000026,3.404000044,2.967999935,2.388999939,2.599999905,1.820000052,1.539999962,1.50999999,1.350000024,1.220000029,1.179999948,1.179999948,0.93599999,0.621999979,0.660000026,0.579999983,0.488999993,0.575999975,0.597000003,0.688000023,0.829999983,0.765999973,0.754000008,0.802999973
Tajikistan,TJK,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.899999976,2.099999905,6.199999809,8.800000191,10.30000019,13.39999962,13.89999962,16.5,15.39999962,14.96399975,14.56999969,14.29599953,13.92500019,13.45300007,12.9630003,12.35499954,11.79599953,11.38599968,11.5,11.60900021,11.61400032,11.63599968,11.66600037,11.56900024,11.5010004,11.41800022,11.27400017,11.13300037,11.0170002,10.98900032
Turkmenistan,TKM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.399999976,1.5,1.5,4.699999809,8.300000191,10.30000019,11,12.19999981,12.69999981,11.67300034,10.72299957,9.911999702,9.048000336,8.142999649,7.271999836,6.377999783,5.573999882,4.907000065,4.532000065,4,4.001999855,4.012000084,4.024000168,3.98300004,3.953999996,3.920000076,3.858999968,3.799999952,3.913000107,4.071000099
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.016614761,5.935210224,5.972055026,6.503582812,7.686911916,7.995628726,7.879071693,8.305113789,9.216126802,9.212711188,8.805408577,9.184562537,9.033324881,8.49705007,8.014238129,7.332270352,6.947832196,6.56619541,7.561708419,6.991290161,6.491936026,6.405979613,6.331053509,6.171090471,6.750567363,7.894348689,8.185221544,8.053087907,8.172789842,8.244177129
Timor-Leste,TLS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.171000004,3.20600009,3.276000023,3.289000034,3.292999983,3.303999901,3.295000076,3.292000055,3.326999903,3.312999964,3.311000109,3.349999905,3.355000019,3.319000006,3.273999929,3.180000067,3.099999905,3.073999882,3.256000042,3.301000118,3.529999971,3.776000023,4.034999847,4.232999802,4.448999882,4.657000065,4.565999985,4.479000092,4.547999859,4.603000164
Middle East & North Africa (IDA & IBRD countries),TMN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.87479117,12.13815147,12.87560249,12.92359319,13.30610684,12.36130395,11.99074125,12.20873746,12.51383867,13.11556248,13.0556491,13.1557461,12.81904696,11.47478912,11.83477601,10.8651947,10.40829691,10.139198,10.35882277,10.63373239,11.37877324,11.69402694,11.29398888,11.4686054,11.6673074,11.75486064,11.85214948,11.74984848,11.36794496,11.13439221
Tonga,TON,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.246000051,1.264000058,1.299999952,1.57099998,1.863000035,2.186000109,2.51699996,2.875999928,3.308000088,3.704999924,4.142000198,4.676000118,5.179999828,3.482000113,2.125,1.090000033,1.049000025,1.036000013,1.128000021,1.151000023,1.15199995,1.156000018,1.161999941,1.141000032,1.126999974,1.110000014,1.080000043,1.052000046,1.116999984,1.156999946
South Asia (IDA & IBRD),TSA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.90967904,4.945528662,5.039972467,5.044389083,5.040428122,5.035173893,5.016027662,5.003184802,5.053202161,5.024830897,5.052219225,5.148229578,5.173258669,5.122957871,5.052528694,4.846908978,4.738305679,4.720849839,5.021621547,4.908353961,4.935868217,5.056030719,5.23424556,5.065398212,5.209341179,5.183396839,5.12543454,5.059690961,5.111422752,5.140202804
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.287915182,6.348935793,6.453977373,6.451006933,6.458157266,6.497204423,6.497259502,6.481603699,6.594619302,6.559451231,6.546193791,6.708306277,6.614063836,6.302600822,6.171406743,5.963574714,5.706782241,5.367817933,5.574887707,5.947563218,5.853487122,5.775858159,5.683486943,5.743431404,5.7528074,6.141869015,6.278714226,6.159415136,6.186806795,6.175756538
Trinidad and Tobago,TTO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.170000076,3.529000044,3.865999937,3.799999952,3.790999889,3.726999998,3.634000063,3.529000044,3.720999956,3.573999882,3.605000019,3.759000063,3.661999941,3.400000095,3.118000031,2.733999968,2.428999901,2.395999908,3.548000097,3.775000095,3.247999907,3.453000069,2.460000038,2.223999977,2.210999966,2.971999884,2.70600009,2.5,2.686000109,2.795000076
Tunisia,TUN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.63099957,15.71899986,15.8920002,15.92500019,15.93400002,15.96100044,15.93999958,15.52799988,15.21000004,14.93999958,14.39999962,14.55000019,14.51000023,14.22999954,12.87199974,12.51000023,12.36499977,12.44299984,13.28999996,13.04899979,18.33399963,17.62999916,15.93400002,15.05799961,15.21800041,15.51399994,15.37899971,15.45899963,16.02199936,16.15399933
Turkey,TUR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.210000038,8.508999825,8.961999893,8.576999664,7.644000053,6.629000187,6.84100008,6.888000011,7.686999798,6.494999886,8.380999565,10.3579998,10.54199982,10.8380003,10.63599968,8.718000412,8.868000031,9.710000038,12.55200005,10.65999985,8.795999527,8.149000168,8.732000351,9.880000114,10.23600006,10.83899975,10.81900024,10.89000034,13.48999977,12.94099998
Tuvalu,TUV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.599999905,3.566999912,3.575999975,3.510999918,3.436000109,3.368999958,3.279999971,3.200000048,3.161999941,3.071000099,2.993999958,3.128000021,3.229000092,3.285000086,3.325000048,3.299000025,2.90199995,2.595999956,2.5,2.986000061,3.470000029,3.193000078,2.930000067,2.125,2.102999926,2.076999903,2.032999992,1.99000001,1.980000019,1.980999947
Uganda,UGA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.939999998,0.920000017,1.123000026,1.322000027,1.532999992,1.764999986,1.998000026,2.25,2.555000067,2.828999996,3.130000114,3.5,3.599999905,2.683000088,1.899999976,2.193000078,2.503000021,2.885999918,3.599999905,3.624000072,3.582000017,3.551000118,1.909999967,1.879999995,1.858999968,1.832999945,1.789999962,1.748999953,1.843000054,1.91900003
Ukraine,UKR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.899999976,1.899999976,2,2,5.619999886,7.650000095,8.930000305,11.31999969,11.86400032,11.70699978,11.06099987,10.13599968,9.05700016,8.590000153,7.179999828,6.809999943,6.350999832,6.362999916,8.840000153,8.100000381,7.850999832,7.528999805,7.170000076,9.270000458,9.140000343,9.350000381,9.510000229,8.798999786,8.881999969,8.934000015
Upper middle income,UMC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.87704536,3.87930483,4.195474267,4.644253354,5.039891724,5.20462772,5.39003857,5.689102574,5.936903579,5.736593442,5.948561524,6.31179037,6.456054067,6.283532512,6.252729022,5.976705406,5.793145603,5.733871648,6.11454257,5.843692049,5.645151887,5.533707237,5.510929773,5.478001635,5.695360628,5.924890273,5.926728761,5.811792006,5.940488444,5.995346728
Uruguay,URY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.869000435,9.175000191,9.654000282,9.751000404,9.680999756,9.680000305,9.56099987,9.362000465,10.4659996,12.62699986,15.05200005,16.64800072,16.6609993,12.97999954,12.00899982,10.84399986,9.402999878,8.026000023,7.739999771,7.157999992,6.30700016,6.451000214,6.443999767,6.546999931,7.487999916,7.84100008,7.889999866,8.336000443,8.730999947,8.777000427
United States,USA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.800000191,7.5,6.900000095,6.118999958,5.650000095,5.451000214,5,4.510000229,4.218999863,3.992000103,4.730999947,5.782999992,5.988999844,5.528999805,5.083000183,4.623000145,4.622000217,5.78399992,9.25399971,9.633000374,8.949000359,8.069000244,7.375,6.168000221,5.28000021,4.868999958,4.355000019,3.895999908,3.681999922,3.861999989
Uzbekistan,UZB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.899999976,2.900000095,4.900000095,7.300000191,7.800000191,10.69999981,10.89999962,13.30000019,13.30000019,12.06499958,10.92500019,9.93900013,8.916000366,7.870999813,6.877999783,5.880000114,4.989999771,4.889999866,5.039999962,5.360000134,4.960000038,4.869999886,4.860000134,5.090000153,5.150000095,5.159999847,5.829999924,5.736000061,5.916999817,6.081999779
St. Vincent and the Grenadines,VCT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.77000046,19.95999908,20.24399948,20.37299919,20.47800064,20.60099983,20.67200089,20.75799942,20.95100021,21.00900078,21.10000038,20.97200012,20.74799919,20.41600037,20.05699921,19.55900002,19.09600067,18.79000092,19.31599998,19.44300079,19.44799995,19.47299957,19.50699997,19.3939991,19.31500053,19.21699905,19.04700089,18.87899971,18.88100052,18.87000084
"Venezuela, RB",VEN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.449999809,7.690000057,6.599999905,8.56000042,10.23999977,11.77000046,11.15999985,11.14999962,14.52999973,13.98999977,13.03999996,16.17000008,16.78000069,15.06999969,10.66300011,8.605999947,7.278999805,6.244999886,6.097000122,7.111999989,6.90199995,6.600999832,7.539999962,7.480999947,7.440000057,7.389999866,7.302000046,7.217000008,8.800999641,9.380999565
British Virgin Islands,VGB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.581999779,9.057999611,9.619999886,9.652000427,9.600999832,9.48900032,9.331999779,9.157999992,9.440999985,9.376000404,9.376999855,9.529999733,9.600000381,9.366999626,9.046999931,8.437999725,7.916999817,7.947000027,9.666999817,10.00300026,9.892000198,10.03499985,10.27099991,9.913999557,9.527000427,9.164999962,8.74600029,8.397999763,8.661999702,8.758999825
Vietnam,VNM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.827000022,1.853999972,1.907999992,1.917999983,1.921000004,1.929999948,2.869999886,2.289999962,2.329999924,2.25999999,2.75999999,2.119999886,2.25,2.140000105,2.137000084,2.079999924,2.026000023,1.791000009,1.736999989,1.113999963,1.875,1.675999999,1.976999998,1.873000026,2.125,2.082999945,2.052999973,1.993000031,2.013000011,2.022000074
Vanuatu,VUT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.456999779,4.502999783,4.596000195,4.613999844,4.618000031,4.631999969,4.619999886,4.616000175,4.663000107,4.644000053,4.640999794,4.693999767,4.698999882,4.651000023,4.590000153,4.464000225,4.355999947,4.320000172,4.565000057,4.625,4.627999783,4.640999794,4.657000065,4.604000092,4.566999912,4.521999836,4.44299984,4.368000031,4.385000229,4.407999992
World,WLD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.757761908,4.900394918,5.210756344,5.430243551,5.57642582,5.655284553,5.690117182,5.828008569,5.941863093,5.774022665,5.853956581,6.113188317,6.188569489,6.016015301,5.901350204,5.594114964,5.353576032,5.352609462,6.003251301,5.922308286,5.803724959,5.774273055,5.773402606,5.633135646,5.637743215,5.669973216,5.570007456,5.392205969,5.395063052,5.420152616
Samoa,WSM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.099999905,2.34100008,2.619999886,2.877000093,3.140000105,3.421000004,3.696000099,3.986999989,4.329999924,4.632999897,4.960000038,5.079999924,5.157999992,5.184999943,5.197999954,5.144000053,5.104000092,5.135000229,5.462999821,5.602000237,5.679999828,8.751999855,8.795999527,8.720000267,8.656000137,8.578000069,8.44299984,8.312000275,8.359000206,8.354999542
Kosovo,XKX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.161000252,8.215000153,8.319999695,8.340000153,8.916999817,9.524999619,10.11900043,10.74100018,11.46000004,11.56700039,11.69999981,11.92099953,12.06900024,12.13000011,12.16699982,12.0880003,12.03199959,12.10099983,12.68099976,12.93200016,13.07999992,13.24800014,13.42399979,13.46700001,13.39500046,13.30700016,13.15200043,13.00199986,12.90999985,12.82999992
South Africa,ZAF,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.73200035,29.85499954,30.09700012,30.14299965,30.15699959,30.19400024,30.16399956,30.15399933,30.27599907,30.22900009,30.89599991,33.47299957,32.45600128,29.57600021,29.25300026,28.48900032,26.66600037,22.43300056,23.53800011,24.69300079,24.65299988,24.73200035,24.56900024,24.89800072,25.15600014,26.5510006,27.07099915,26.92000008,28.18099976,28.47699928
Zambia,ZMB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.89999962,19.24399948,19.70000076,18.18600082,16.70299911,15.30000019,13.59300041,12,12.51000023,12.93000031,13.51500034,14.20699978,14.83600044,15.38000011,15.89999962,12.85299969,10.18299961,7.929999828,10.50599957,13.18999958,10.34300041,7.849999905,8.618000031,9.340000153,10.10499954,10.88199997,11.6260004,11.5,11.42500019,11.4119997
Zimbabwe,ZWE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.809999943,4.855000019,4.94299984,4.960000038,5.583000183,6.254000187,6.929999828,6.426000118,6,5.639999866,5.309000015,5.039999962,4.732999802,4.389999866,4.473999977,4.495999813,4.528999805,4.627999783,5.008999825,5.217000008,5.368000031,5.381000042,5.399000168,5.342000008,5.302000046,5.252999783,5.168000221,5.086999893,4.953999996,4.991000175
